"STU_ID","X1SES","X1MTHEFF","X1TXMTSCOR","X3TGPAMAT"
"31597",-0.1179,1.62,51.4328,3
"31602",-0.234,1.34,54.2022,2.5
"31603",0.6441,0.55,57.0245,3
"31605",0.7273,0.26,65.2703,4
"31606",1.8427,0.1,61.9194,3
"31607",-0.8837,0.1,40.6985,3
"31608",-0.6032,0.1,51.1191,1.5
"31611",-0.3332,0.94,40.6932,1.5
"31612",-0.5007,1.62,54.4764,4
"31613",-0.1806,-1.41,60.1713,3
"31614",-0.5015,-7,37.6915,2.5
"31617",-0.23,-0.3,45.5352,1
"31618",-0.2336,0.1,43.0501,1.5
"31620",0.2013,-0.58,62.4965,3
"31621",0.4082,0.95,58.9188,1.5
"31624",0.5829,-0.17,53.2877,3
"31625",1.4423,-9,40.6906,1.5
"31629",1.0647,1.62,50.6651,1
"31632",-0.6363,-1.41,50.1369,2
"31633",1.1395,-9,56.7025,2
"31634",0.7037,0.1,54.7403,3.5
"31635",-0.0996,0.1,70.1355,4
"31637",0.7978,0.1,70.5017,4
"31638",0.8912,1.34,47.0365,3
"31641",0.649,-0.17,31.3895,2
"31642",-0.0973,-7,46.7008,3
"31643",-1.5696,-7,49.3588,2
"31644",-0.0273,-0.56,52.6292,2
"31646",0.7396,-9,49.9848,2.5
"31647",-0.1206,1.62,44.4182,1.5
"31648",0.8942,-0.17,63.3939,2.5
"31650",-0.5506,-1.41,33.6039,2.5
"31651",-0.4371,0.14,46.9957,2
"31652",0.4186,1.62,55.2446,2
"31653",-1.4796,-7,46.2144,2
"31654",-0.0399,-9,68.8425,2
"31657",0.1236,0.51,50.7779,3.5
"31658",0.7503,-0.19,56.9414,3
"31661",-0.1528,0.1,64.9655,4
"31665",1.9858,0.77,69.0208,2.5
"31666",-0.3118,0.1,62.213,1.5
"31667",1.0269,0.49,45.0483,3.5
"31670",0.1314,-1.41,50.8676,2.5
"31671",0.079,0.94,63.1898,3.5
"31672",0.0659,0.16,55.5177,2.5
"31674",1.2666,-0.58,57.8358,3
"31675",1.332,0.1,55.0221,2.5
"31679",-0.04,1.07,47.7455,1.5
"31681",1.079,0.9,65.1847,2.5
"31684",1.183,-1.41,47.5088,2.5
"31685",0.4774,-1.41,43.5511,2
"31686",-0.2847,0.51,49.6801,2
"31687",-1.2098,-0.17,44.7926,1.5
"31688",-1.2098,1.62,46.6982,3.5
"31689",-0.8981,-2.92,34.3954,1
"31691",0.4716,1.34,68.7845,3.5
"31696",-0.2897,0.1,47.2596,2.5
"31697",-0.0636,0.1,45.0929,1.5
"31698",0.3202,0.95,72.1184,4
"31699",-0.0095,-0.3,48.2592,2.5
"31700",-0.0133,-0.17,55.8531,2
"31701",0.7265,1.62,60.2056,3.5
"31705",1.4419,1.34,68.1816,3.5
"31706",-0.4024,-0.56,53.3625,3.5
"31707",-0.4907,-1.41,35.44,1.5
"31708",1.5876,1.62,69.5972,2
"31709",-0.0898,0.1,52.9281,3
"31710",-0.3277,0.1,53.9766,3
"31712",0.7015,0.51,53.0231,2
"31713",-0.4007,0.1,40.7603,2
"31714",-0.2348,-2.92,43.6312,2.5
"31717",0.085,1.62,43.7061,2.5
"31719",1.6003,0.1,54.076,2.5
"31720",-0.6094,-0.12,52.1187,2
"31722",-0.5153,1.34,57.3516,3.5
"31725",0.7961,0.1,50.0081,4
"31727",-0.8135,-2.92,50.9238,1.5
"31728",0.8521,-0.58,50.2173,4
"31731",-0.0206,0.1,53.6036,3.5
"31733",-0.6062,-0.17,50.2543,2.5
"31734",-1.3419,-7,41.1593,1.5
"31736",0.9601,1.62,48.3325,1
"31737",-0.6548,0.1,48.6572,3.5
"31738",1.2564,0.1,49.2944,3
"31739",-0.1148,1.62,58.0633,4
"31740",0.9018,-9,61.7364,3
"31743",-0.8829,-7,28.095,1
"31744",-0.4024,1.62,52.5956,3
"31745",0.1129,-1.68,57.6969,4
"31747",-0.3465,0.1,48.1668,3
"31749",-0.5647,0.1,60.3607,2
"31750",0.4613,1.62,72.9184,3.5
"31752",-0.4024,-0.17,44.1015,2.5
"31753",-1.0471,-2.92,40.0081,2.5
"31754",-0.148,-1.41,56.4332,3
"31755",-0.8429,-1.43,51.2715,0.5
"31756",0.446,0.95,61.257,4
"31758",-0.0197,0.1,34.6908,0.5
"31759",-0.828,-7,43.3933,1
"31760",-0.2829,-0.17,45.8178,1
"31761",-0.7387,-1.53,40.4399,1.5
"31765",-0.4504,-0.3,48.2908,2
"31766",0.3547,0.77,74.191,4
"31767",-0.1065,0.1,49.8041,2.5
"31770",-0.3968,-1.02,48.697,2.5
"31771",0.3938,-0.17,59.0197,2.5
"31774",0.385,0.51,67.3658,3.5
"31776",1.0647,0.55,64.7688,4
"31778",-0.1456,-0.17,48.3665,3
"31779",0.9949,-7,62.2508,3.5
"31781",0.3589,-1.41,38.3404,2.5
"31782",0.8713,0.1,73.4096,2.5
"31783",1.1604,-0.56,70.2282,1.5
"31785",1.5509,0.51,64.5487,2.5
"31787",0.4939,-0.58,53.3505,2
"31788",0.5534,-1,54.1677,2
"31790",0.917,1.62,54.8097,2
"31791",-1.2098,1.62,31.1301,1.5
"31792",-0.4016,0.1,51.5072,3.5
"31794",-0.4051,-7,42.6204,0.5
"31795",0.3502,-1.39,42.2204,1.5
"31797",0.345,0.1,57.0374,3.5
"31798",2.0016,-0.17,69.2945,3.5
"31799",0.2488,0.94,59.9761,4
"31802",0.2028,-9,54.0001,2.5
"31805",1.2711,-0.58,62.92,3
"31806",2.515,0.1,64.9446,4
"31811",-0.6924,-7,56.566,2.5
"31812",1.1864,1.62,52.7951,3
"31813",0.4553,-7,59.6632,3.5
"31814",0.061,-1.68,38.788,2.5
"31816",-0.9398,-1.8,44.6322,2
"31817",-0.3903,0.1,28.684,0.25
"31818",-0.6973,1.62,50.274,1
"31819",-0.543,-1.41,54.4743,1.5
"31820",0.5769,0.1,56.9512,2.5
"31821",-0.3394,0.1,53.7646,2
"31823",0.2128,-0.17,43.7977,1
"31824",1.1862,1.62,60.6327,2.5
"31827",-0.3808,0.1,56.2676,2
"31829",1.0269,0.1,46.4394,3
"31831",0.4446,1.62,50.166,3
"31834",0.984,1.34,57.0372,1
"31835",-0.3604,-1.41,35.6506,0.5
"31836",-0.587,-0.17,50.2018,2
"31838",-0.7,0.77,50.5932,3.5
"31841",0.7377,0.1,57.8556,1.5
"31843",-0.462,-7,52.4613,0.25
"31844",0.4018,-1.41,59.0403,3
"31848",0.3482,1.34,58.2618,3
"31851",0.6124,0.1,61.2187,3.5
"31855",-1.3184,-0.3,37.4751,1
"31857",1.5005,1.62,45.6207,2
"31860",0.5968,-0.29,53.8291,3.5
"31863",-0.8602,-1.02,41.988,1.5
"31864",-0.2605,-1.41,52.2269,2.5
"31866",1.5283,0.55,63.2357,4
"31867",-0.2073,0.1,50.1148,0.25
"31868",-1.2098,0.1,40.9209,1
"31870",1.1763,0.1,51.8545,3.5
"31871",-0.4726,-1.41,46.864,3
"31873",1.3589,-0.17,54.7569,3
"31875",-0.295,0.95,65.4794,4
"31876",2.2775,-9,62.7478,3
"31879",-0.432,-7,30.4628,1.5
"31880",-1.3329,-1.02,48.2745,2.5
"31882",-0.6229,-0.29,41.6145,2.5
"31883",-0.874,1.62,59.4381,3.5
"31884",-0.6175,0.1,70.7441,3.5
"31885",0.2139,-1.41,49.0907,0.5
"31887",-0.4039,-1.68,48.4832,1
"31888",-0.7414,0.1,44.4633,2.5
"31889",0.4408,0.95,61.7312,3.5
"31890",0.5747,1.62,63.2586,2.5
"31892",-1.3329,-1.41,37.2651,0.5
"31893",0.5694,-1.02,51.1879,2
"31894",-0.313,-7,34.7234,0.25
"31895",-0.8837,-0.58,42.8466,1.5
"31896",1.3264,-0.13,56.4257,3.5
"31898",0.0662,0.95,56.1034,3.5
"31899",0.1969,-0.17,50.8524,2
"31900",-1.2098,-1.68,44.0623,1.5
"31904",-0.0775,-0.29,49.5039,3
"31905",-0.9446,0.1,38.2436,2.5
"31907",0.2323,1.17,65.3013,3
"31908",-0.1781,0.1,50.9798,1.5
"31910",0.7846,0.1,60.4949,3.5
"31913",0.5048,-2.92,63.5743,3
"31914",0.8492,-1.41,50.8314,3
"31922",-0.5655,1.62,57.5824,3
"31924",-1.245,0.1,47.9647,1.5
"31925",0.9634,-9,36.8972,2
"31927",0.6383,-0.17,56.8891,2.5
"31929",-0.1816,-7,59.6181,3.5
"31930",0.3202,-7,50.164,3
"31932",1.3732,1.62,49.4677,1.5
"31933",-1.7526,-0.58,55.7126,1.5
"31934",-0.0832,-0.61,37.482,3
"31936",1.3029,0.1,54.3511,3.5
"31939",1.1725,-1.37,63.8676,3
"31940",0.7088,0.1,46.8222,1.5
"31941",0.4387,0.1,49.6728,1.5
"31943",-1.1196,-7,32.949,3
"31945",-0.5585,0.1,62.7616,2
"31946",0.2274,-0.61,51.3892,1.5
"31947",-1.029,-0.58,45.2838,2
"31950",0.7014,0.55,51.2045,3
"31951",-0.3314,0.1,69.877,4
"31953",-0.826,-1.24,45.4065,1
"31954",-1.1717,-7,46.4843,0.25
"31955",0.3941,0.1,66.6407,4
"31956",-0.0929,-7,65.6978,2.5
"31962",1.3454,-0.58,48.1073,2
"31963",0.2335,0.49,52.6299,1
"31964",0.9778,-7,37.6361,2.5
"31965",-0.5436,-1.41,55.591,3
"31966",-0.3601,1.21,46.4283,1.5
"31967",-0.8837,1.62,49.3176,2
"31970",-0.3253,-0.3,60.1458,3
"31974",0.2028,-1.41,56.9921,3.5
"31976",-0.9075,0.1,57.9773,2
"31977",0.5385,1.62,46.1536,2.5
"31978",1.0797,0.55,55.0656,2
"31981",0.357,-0.56,59.7976,2.5
"31982",-0.4129,-0.17,51.2364,1
"31985",-0.2016,0.24,52.608,3
"31986",-0.3911,1.17,48.247,1.5
"31989",0.6846,0.94,69.8796,4
"31991",-0.1669,0.94,69.984,2.5
"31994",0.2563,-9,64.2661,3.5
"31995",0.7961,-0.17,48.2719,2
"31997",-0.4316,0.1,36.5998,0.5
"31999",0.8524,1.62,34.9188,2.5
"32000",-1.5119,1.62,56.3467,1.5
"32002",2.136,-0.17,39.1358,1.5
"32003",-1.0243,0.1,27.761,0.5
"32004",0.7584,0.1,36.8324,0.5
"32005",-0.6927,-9,27.3616,3.5
"32007",0.2531,0.27,51.7714,3.5
"32008",-0.6755,0.1,48.7059,2.5
"32010",0.1262,-0.29,48.056,1.5
"32014",-0.9441,-1.29,36.1758,1
"32015",0.6498,0.1,48.7152,3
"32017",-0.3965,0.1,46.3853,2.5
"32019",-0.8027,-1.41,47.104,2
"32020",-0.7596,-0.17,68.113,3
"32021",-0.0105,0.95,49.0511,0.5
"32023",-1.1512,-1.02,49.256,2.5
"32024",-0.2441,0.49,50.4794,1.5
"32026",0.2664,-1,56.1263,2
"32027",1.2544,1.62,55.4859,2.5
"32030",1.2394,-1.02,48.2249,1.5
"32031",-0.8535,-1.41,45.8821,1.5
"32032",0.055,-0.56,48.5906,0.5
"32033",0.2563,-1.41,49.3419,2
"32034",-0.3935,0.1,40.329,0.5
"32035",-0.8623,1.62,66.5381,4
"32036",-0.2552,-0.17,43.1842,2
"32037",1.4688,-0.29,47.7557,1.5
"32038",-1.7157,-0.17,44.3272,1.5
"32039",-0.22,1.62,62.1343,4
"32040",0.8521,0.1,53.598,3.5
"32041",-0.6353,-0.56,45.12,0.25
"32042",1.0926,-0.17,64.2735,3
"32045",0.4025,-7,48.88,2.5
"32048",0.2481,1.23,64.3111,3
"32050",-0.5089,-0.17,42.4472,0.5
"32051",-1.3682,-0.68,44.9178,3
"32053",-0.2601,0.1,55.23,3.5
"32054",-0.1897,0.1,50.5405,3
"32057",0.0885,0.1,47.7672,1
"32060",1.5764,-0.29,48.2245,1
"32061",0.484,-7,37.701,2
"32062",-0.0107,-1.41,51.167,3
"32063",1.1154,-1.41,35.1204,2
"32066",-0.5687,0.77,49.2402,2.5
"32067",-1.1079,0.1,49.1129,2.5
"32069",-1.0159,-7,49.651,1.5
"32070",-0.8408,-0.17,45.4955,1.5
"32071",1.6527,-1.02,50.6714,2
"32073",0.2582,1.62,63.1306,3
"32074",-0.0903,0.1,49.5795,2.5
"32076",-0.2324,0.51,35.425,1.5
"32079",1.0467,-1.24,49.0393,2.5
"32081",-0.9323,-7,53.837,2.5
"32082",0.518,-9,29.5514,1
"32083",-1.1153,-7,44.3467,1.5
"32084",-1.1272,-7,41.101,2
"32085",0.3437,0.1,50.998,1.5
"32086",0.2216,1.34,56.008,3
"32090",-0.3915,-0.75,29.8205,2
"32091",-0.3332,-1.82,56.8192,2
"32095",0.7539,0.1,27.0671,2.5
"32096",0.3063,-0.17,53.0419,0.5
"32097",0.9103,-0.29,64.0376,2
"32099",0.0983,-0.56,46.4176,2
"32100",0.7555,-7,43.8999,2.5
"32101",0.9295,-7,42.1022,3.5
"32102",-0.6333,-1,44.9826,1.5
"32103",0.6636,-1.41,55.6418,3
"32105",0.9659,0.1,60.0295,3.5
"32106",0.2352,-7,34.9834,1.5
"32110",-0.7878,-7,33.516,2.5
"32112",0.7773,-0.17,56.8526,2
"32113",0.4459,-0.17,50.6914,3
"32114",0.0965,0.1,52.1098,1
"32118",-1.1769,-7,42.7341,1.5
"32119",-0.0929,-0.71,39.1254,1.5
"32120",0.4063,-0.17,65.2893,2
"32121",-0.094,0.9,43.3421,2.5
"32122",0.2075,-0.97,39.4664,2
"32126",-0.2858,-1.41,52.1617,2.5
"32127",0.521,0.51,62.37,3
"32128",-0.3624,-7,34.9616,1
"32129",-0.7915,-0.56,36.6608,1.5
"32130",-0.4958,-7,28.5923,0.25
"32132",-1.0862,-7,51.5344,1
"32135",-0.2982,1.23,44.3291,2.5
"32136",1.8823,0.1,60.5048,3.5
"32138",-1.0537,0.1,28.1959,1.5
"32147",0.4102,-0.17,41.3612,0.25
"32148",0.6195,0.38,64.3774,2.5
"32149",-0.5628,-7,51.017,3
"32150",-0.7751,-0.17,35.18,1
"32154",-0.7751,-2.48,33.4374,1.5
"32156",-0.2383,1.17,61.9983,3
"32158",0.0768,-0.29,62.0771,4
"32159",-1.1153,0.1,47.8356,1.5
"32161",-1.0089,-0.56,58.8571,2.5
"32162",0.0146,0.95,57.8546,2.5
"32166",-0.715,1.62,48.36,2
"32167",-0.8546,-0.34,53.446,1.5
"32169",1.5059,0.1,56.0834,2
"32170",0.4446,-0.29,48.2605,1.5
"32171",0.4073,0.94,51.2265,2.5
"32172",-0.6518,0.55,41.6286,3
"32173",0.4162,0.1,45.807,3
"32174",-0.1915,0.77,58.3239,2.5
"32176",-0.3269,0.66,45.3245,3
"32177",-0.2565,1.62,57.4651,3.5
"32178",-0.8144,0.12,47.9692,1.5
"32179",-0.1772,1.62,40.2482,2
"32182",-0.6215,0.53,40.4536,2
"32183",0.6785,0.55,69.286,4
"32184",-0.5079,0.9,32.8898,1.5
"32185",-0.2605,1.62,53.6215,0.25
"32187",1.6521,-0.29,49.9268,2
"32189",-1.3682,-0.17,38.7926,1
"32190",-0.9535,-7,29.0049,0.25
"32192",0.0417,-0.69,71.0121,3
"32196",2.8807,0.1,60.4918,3.5
"32197",0.8768,0.94,66.7692,3.5
"32198",0.4891,-0.17,48.9275,2
"32200",-1.6176,0.1,24.9047,2
"32201",0.7814,1.62,48.3649,2.5
"32206",-0.7267,-0.97,53.5248,2
"32207",-0.8609,-0.56,30.8238,2.5
"32209",-0.1237,-1,37.6909,1.5
"32213",0.2895,-0.17,65.1813,2
"32216",0.3038,-7,56.4223,3
"32217",0.4844,0.51,55.9508,2
"32224",0.0173,-0.69,60.4011,3
"32225",-0.6759,-7,41.5007,2.5
"32227",-0.1019,-0.56,39.9102,1.5
"32229",-1.5209,-0.56,60.4981,3
"32233",-0.7528,-0.58,42.34,2
"32234",0.294,0.1,50.3221,2.5
"32235",-0.651,-0.75,30.2381,0.25
"32236",0.4324,-7,49.2662,1.5
"32240",-0.543,-0.61,45.8527,4
"32241",-0.8297,0.49,50.3003,2
"32242",-0.4653,-0.17,29.9717,0.5
"32243",0.5217,1.34,60.4052,2.5
"32245",-0.1619,-0.97,49.818,1.5
"32246",-0.019,0.1,36.3271,2
"32248",-0.3332,-9,60.1703,3
"32251",0.9272,1.62,49.2474,3.5
"32252",-1.5209,0.9,37.0932,3
"32255",0.5216,1.62,46.5645,3
"32256",0.8591,-0.17,69.8606,2.5
"32260",-0.0796,-7,40.0129,2
"32261",-1.3329,1.23,47.0006,2
"32262",0.7377,-7,67.4652,3.5
"32263",-0.5512,0.1,33.7136,1.5
"32264",-0.7751,-0.58,45.6149,3.5
"32265",-0.4719,0.1,38.0781,1
"32266",0.9631,-0.56,52.5058,3.5
"32267",-0.4132,1.23,49.2989,1.5
"32269",-0.809,-0.61,47.5008,2
"32270",-0.8103,-0.58,47.4204,1
"32273",0.5484,0.1,53.2523,2.5
"32275",0.5694,1.62,62.7893,2.5
"32277",-0.937,1.62,60.2477,3
"32278",0.7195,-0.97,55.6207,2.5
"32279",0.811,-1.68,44.4499,2
"32280",-0.3256,-7,43.3596,1.5
"32282",0.212,1.34,62.2298,2
"32284",0.9819,-0.56,62.1083,3.5
"32286",2.4902,-1.29,53.9341,3
"32287",1.6429,0.1,61.1535,2
"32288",0.0919,1.21,59.7944,3.5
"32289",-0.1941,-0.56,46.9043,2.5
"32291",1.5003,-9,58.4576,1.5
"32293",-1.191,-7,49.9524,1.5
"32294",-0.3648,1.62,57.114,3
"32296",0.6745,0.1,47.2146,2.5
"32298",-0.6553,-1.29,45.362,2.5
"32300",-0.8179,-7,39.1027,2
"32301",-0.4075,-7,31.4915,1.5
"32302",-0.4046,0.1,57.0704,2.5
"32305",-0.8103,-2.92,46.8731,2.5
"32306",0.7407,-0.17,50.0774,3.5
"32307",-0.3312,1.62,71.6771,3.5
"32308",-0.8671,-1,49.1148,1.5
"32309",2.1132,0.49,59.3827,2
"32312",0.2043,-2.12,57.1472,1.5
"32313",-0.5434,1.23,53.5696,3.5
"32314",2.5668,-0.3,71.2783,3
"32315",-0.1362,-2.92,38.0307,2
"32321",0.4358,1.34,60.6282,3.5
"32325",-0.1378,0.1,58.795,2
"32327",1.6761,0.51,69.7857,4
"32331",-0.6654,1.62,49.8577,2
"32334",-0.6785,-1.41,55.9721,2.5
"32335",0.3043,-0.3,57.6808,0.5
"32336",1.009,1.34,57.7367,3.5
"32339",0.8157,0.1,57.7536,3
"32340",0.0885,-1.02,45.7517,1.5
"32341",-0.9463,0.95,44.8625,1.5
"32342",-0.0872,0.95,35.1734,1
"32344",1.0925,-1.41,47.7828,1.5
"32345",0.7427,1.62,52.8761,2
"32346",-0.1193,-7,32.999,3
"32348",0.1774,-0.17,32.9415,2.5
"32350",2.0218,1.62,72.7814,3.5
"32351",-1.1565,-2.92,35.3995,1
"32352",-0.3194,-0.97,50.7528,3
"32354",-0.9671,0.1,58.779,3.5
"32355",-0.4438,0.1,48.5853,3
"32356",1.2607,0.95,68.8126,3.5
"32357",0.4459,0.1,61.3804,3.5
"32358",-0.4348,0.1,45.8448,2.5
"32360",2.0218,1.34,59.1136,4
"32361",-1.0419,-0.17,51.6785,3
"32363",-0.6324,0.1,58.7857,2
"32364",-0.5522,-1,55.2302,2.5
"32366",0.5771,0.1,47.6484,2.5
"32367",0.5851,1.62,68.6446,3
"32369",-0.1236,-0.17,49.6693,3.5
"32370",-0.8839,-2.51,55.5359,1
"32371",-1.0774,0.1,42.8247,1
"32372",0.2355,1.62,61.9398,3
"32374",-0.3514,1.62,52.6252,3
"32375",-0.3225,0.1,48.9059,1.5
"32377",0.7739,1.34,51.32,2.5
"32378",-0.3356,1.62,36.1445,2
"32381",-0.4642,0.1,57.3593,3.5
"32382",0.4347,-7,49.2223,1.5
"32384",-0.5981,-1.41,47.7521,2
"32391",1.9027,1.34,52.7006,3
"32392",0.4887,-0.17,57.5087,2.5
"32393",-0.1486,-1.41,46.8962,1
"32394",-0.2903,-7,51.8565,1
"32395",-0.7751,-9,45.9455,1
"32396",1.1126,-0.17,62.7411,3.5
"32398",1.063,0.95,66.4022,3
"32401",1.3854,0.16,52.6577,2.5
"32403",0.3566,1.62,48.0837,2
"32409",0.4773,0.1,53.3391,3.5
"32412",0.5625,0.1,49.8578,3
"32413",0.348,0.55,49.4966,3.5
"32414",-1.5209,-7,40.6253,1.5
"32415",0.3666,-0.58,42.5466,1.5
"32416",-0.4112,-0.17,49.9304,0.5
"32418",0.5329,0.1,58.7856,2.5
"32419",1.3642,-1.14,39.2297,2.5
"32420",-0.6665,-0.95,38.1713,1
"32421",-0.3373,-1.41,35.2555,1
"32424",-0.4654,-0.17,38.876,3
"32425",0.6919,-7,60.7305,3.5
"32426",1.5446,0.51,71.9908,3.5
"32427",-0.1784,0.1,55.006,3
"32430",0.0839,-0.58,54.5754,4
"32432",-0.2277,0.95,51.3462,3
"32433",-0.8718,-1.17,39.6667,1
"32435",0.6387,0.1,65.0413,3
"32436",-0.2004,-0.17,57.2571,1
"32437",-0.6781,-0.56,48.9856,1.5
"32439",0.7405,0.95,64.0448,4
"32440",0.157,-9,58.1901,3
"32441",-1.0587,1.62,50.081,2
"32442",-0.2405,-7,36.7973,0.25
"32443",0.1305,-0.97,39.468,1
"32444",-0.0359,1.62,49.3628,3
"32447",0.1521,0.1,58.4919,3.5
"32448",0.0661,-0.17,59.0373,3.5
"32450",0.157,0.51,42.1829,0.5
"32452",0.2213,-0.3,47.4763,2.5
"32453",-0.7751,0.1,41.153,1.5
"32455",1.7325,0.68,58.7634,3.5
"32457",0.5289,-0.3,49.4765,1.5
"32459",-0.8455,-1,41.8975,2
"32461",-0.5265,-0.17,40.2766,2
"32465",0.9396,-0.63,49.3211,0.5
"32467",-0.1959,-0.17,52.6192,2.5
"32468",-0.056,0.51,68.0614,2.5
"32469",-0.0554,0.95,47.5069,1.5
"32473",0.9771,1.34,53.3854,3.5
"32476",-0.0754,1.62,64.9164,3
"32478",0.1077,1.34,58.3204,1.5
"32479",2.4467,1.62,74.7088,3.5
"32480",0.3454,-1.24,60.8879,3
"32483",0.4797,-0.97,60.5248,3
"32484",0.1308,-7,59.1863,2
"32487",1.5335,1.62,55.7389,3.5
"32488",-1.1461,0.1,45.4633,3.5
"32492",-0.1288,-7,52.3062,2
"32493",0.2462,1.62,60.7317,4
"32494",-0.5318,-0.29,37.5241,1
"32495",0.1308,0.94,70.0331,3.5
"32498",0.3081,-1.41,39.6109,2.5
"32499",-0.9952,-7,46.0993,1.5
"32500",1.412,-2.92,64.2823,3.5
"32501",0.7453,0.1,36.6619,1.5
"32502",-0.5264,0.22,49.8781,1
"32504",0.1101,-9,50.4652,2
"32505",-0.6665,0.1,44.8649,2
"32506",0.8902,-0.61,48.6161,3
"32508",1.1344,0.1,70.353,3.5
"32509",-0.8283,0.29,55.5737,1.5
"32510",1.7533,-0.17,64.3936,4
"32511",-0.4843,1.62,59.7109,3.5
"32512",-0.7077,-1.41,42.4749,2
"32513",0.3355,-0.29,47.8177,2
"32515",0.1049,-0.58,37.1134,2.5
"32516",-0.7751,0.95,53.5597,2.5
"32518",-0.9322,0.1,37.2079,2
"32520",-0.1707,0.1,59.1694,3.5
"32521",-0.8837,1.62,49.6874,4
"32522",1.6529,-7,56.138,4
"32523",-0.6755,-0.34,53.085,1.5
"32527",0.3567,0.1,58.7682,2.5
"32528",-0.5259,-7,54.9243,3.5
"32530",0.5508,1.62,57.4185,3
"32531",-0.5158,0.1,52.1344,2.5
"32533",0.1763,0.1,37.8339,1.5
"32534",-0.3557,-7,38.872,2
"32536",-0.3167,1.62,48.7598,2.5
"32537",0.1638,-1.02,55.3401,1.5
"32541",-0.2503,0.22,53.4324,2
"32542",0.1526,0.55,72.0391,4
"32543",-0.4136,-7,51.7794,2
"32551",-0.3691,0.78,55.9951,1
"32552",1.4522,1.62,70.3582,4
"32553",-0.826,-0.17,54.3912,2
"32555",0.3691,0.94,55.7364,2
"32557",0.3519,-0.17,61.7312,2.5
"32558",-0.652,0.1,30.4364,1.5
"32559",0.8766,0.1,71.3475,3.5
"32562",-0.7404,0.94,51.3577,2.5
"32565",0.3285,0.1,38.4033,2.5
"32567",0.1203,0.1,48.3996,3.5
"32569",-0.187,-0.58,57.2522,2
"32570",-0.8517,-0.17,40.0438,2.5
"32574",-0.0832,-0.58,56.7977,4
"32575",0.3092,0.1,52.1602,3.5
"32576",0.4319,1.62,53.7747,3
"32579",-1.0067,0.95,51.8654,2.5
"32580",0.3614,0.55,35.6926,0.5
"32581",-0.3911,0.1,48.5184,1
"32582",0.2416,-0.69,58.628,2.5
"32586",-0.3554,-7,33.7713,2
"32587",-1.3419,0.1,62.0257,1.5
"32589",0.3029,0.1,62.7588,3
"32593",1.1568,1.62,54.1436,3.5
"32596",0.6494,0.1,57.3349,3.5
"32597",-0.0801,-0.29,47.2416,2
"32599",-0.3268,-0.58,49.831,3
"32600",-0.1431,-0.17,50.9815,3.5
"32601",-0.0239,-0.17,46.2351,2
"32607",-0.0031,0.51,50.5313,1
"32609",0.2917,1.62,51.2473,2
"32611",1.4834,1.62,57.0891,4
"32613",0.2803,-0.58,54.5372,2
"32614",-0.9963,0.1,64.1801,1
"32616",0.242,-7,49.0126,3
"32617",-0.0155,-0.17,49.944,2
"32618",0.6195,-0.41,51.6497,3
"32621",1.5819,0.24,55.379,4
"32622",0.2954,-7,44.8014,3
"32623",-0.6909,1.34,50.6578,2.5
"32625",0.3771,-1.8,44.7572,1.5
"32629",-0.735,-0.56,42.6029,2.5
"32630",0.3353,0.1,61.8071,2.5
"32631",0.2908,0.1,44.975,1.5
"32633",0.7665,-1.41,45.1682,2.5
"32634",0.2695,0.1,55.8791,1
"32635",-1.1974,0.1,50.7602,2
"32636",-0.0912,1.62,51.9453,2.5
"32637",1.2304,0.1,50.6397,3
"32639",-0.0227,-0.56,52.2584,3
"32641",0.9207,-1.14,53.1061,2
"32647",0.305,0.1,64.4546,2
"32650",0.1063,0.1,59.1663,2
"32651",0.7564,0.1,44.8711,3
"32652",1.2556,0.27,65.1366,3.5
"32653",-0.4992,-0.17,42.0435,1.5
"32654",-1.3419,-9,54.7255,1
"32655",0.6134,0.95,55.7557,2.5
"32658",1.1168,-9,56.5535,2.5
"32661",0.2794,-0.69,45.3092,0.25
"32662",-0.4051,-0.97,52.1706,2.5
"32663",1.1986,-0.58,66.6234,2
"32664",-0.5479,0.1,53.3444,0.5
"32665",-0.8682,-1.41,28.8204,1
"32667",1.9417,1.62,82.1876,4
"32668",0.7921,0.1,50.5052,3
"32669",-1.0803,-0.17,47.4195,1.5
"32674",0.3537,-0.58,50.0124,3
"32676",0.4487,-0.97,47.6075,1.5
"32677",-0.4742,0.1,44.2395,2
"32678",0.1969,-0.56,54.3095,2
"32680",-1.024,0.55,33.5316,0.5
"32681",0.0416,0.1,64.9734,3.5
"32683",0.9493,-9,54.3489,2.5
"32684",0.5366,0.51,42.993,2.5
"32685",-1.0835,-9,32.3093,0.25
"32687",0.5176,1.21,58.483,3.5
"32688",-0.8702,-7,34.5266,3
"32689",-0.2557,-0.29,33.4628,0.25
"32693",-0.9745,0.77,26.5864,1
"32694",0.3127,-1.41,34.3046,1
"32698",-0.8408,-0.17,42.8908,1
"32700",0.8583,0.55,56.7229,1.5
"32701",-0.0528,-1.41,51.5363,1.5
"32702",-0.0713,0.1,49.1786,3
"32703",-1.3178,-9,28.1881,0.5
"32705",-0.2485,-1.41,58.1886,2
"32706",-0.7782,-7,32.856,2
"32707",1.4893,0.1,49.0806,3
"32709",0.3008,-2.53,28.339,3
"32713",-0.5985,1.62,45.6378,1.5
"32714",-1.3077,-0.3,61.8757,2.5
"32715",0.7126,-0.29,56.3894,2.5
"32718",1.4696,1.62,65.9964,4
"32722",0.5216,-7,48.1562,2.5
"32726",-1.0385,-0.17,39.343,3
